44	680	2	2	288	1
44	682	3	3	9	1
44	731	4	4	207	1
45	122	3	3	10	1
45	395	4	7	9	1
45	395	7	7	9	1
45	397	3	3	366	1
45	441	4	4	207	1
45	45	4	4	9	1
45	480	5	5	9	1
45	484	3	3	9	1
45	48	5	5	207	1
45	490	3	3	288	1
45	575	6	6	9	1
45	657	6	9	207	1
45	657	7	9	207	1
45	657	9	9	207	1
45	680	2	2	288	1
45	682	3	3	9	1
45	711	4	5	207	1
45	711	5	5	207	1
45	724	5	7	207	1
45	724	7	7	207	1
45	730	6	6	207	1
45	731	4	4	207	1
45	93	5	8	207	1
45	93	6	8	207	1
45	93	8	8	207	1
46	122	3	3	10	1
46	441	4	4	207	1
46	680	2	2	288	1
47	122	3	3	10	1
47	441	4	4	207	1
47	45	4	4	9	1
47	480	5	5	9	1
47	484	3	3	9	1
47	48	5	5	207	1
47	680	2	2	288	1
47	730	6	6	207	1
47	731	4	4	207	1
48	122	3	3	10	1
48	401	3	3	366	1
48	441	4	4	207	1
48	615	3	3	115	1
48	680	2	2	288	1
49	122	3	3	10	1
49	441	4	4	207	1
49	680	2	2	288	1
50	122	3	3	10	1
50	397	3	3	366	1
50	441	4	4	207	1
50	680	2	2	288	1
50	711	4	5	207	1
50	711	5	5	207	1
52	122	3	3	10	1
52	680	2	2	288	1
53	122	3	3	10	1
53	433	3	3	202	1
53	441	4	4	207	1
53	484	3	3	9	1
53	680	2	2	288	1
53	682	3	3	9	1
53	731	4	4	207	1
54	680	2	2	288	1
55	680	2	2	288	1
57	122	3	3	10	1
57	441	4	4	207	1
57	484	3	3	9	1
57	680	2	2	288	1
57	731	4	4	207	1
58	122	3	3	10	1
58	441	4	4	207	1
58	45	4	4	9	1
58	480	5	5	9	1
58	484	3	3	9	1
58	48	5	5	207	1
58	680	2	2	288	1
58	682	3	3	9	1
58	730	6	6	207	1
58	731	4	4	207	1
59	122	3	3	10	1
59	441	4	4	207	1
59	680	2	2	288	1
60	122	3	3	10	1
60	395	4	7	9	1
60	395	7	7	9	1
60	397	3	3	366	1
60	441	4	4	207	1
60	45	4	4	9	1
60	480	5	5	9	1
60	484	3	3	9	1
60	48	5	5	207	1
60	575	6	6	9	1
60	657	6	9	207	1
60	657	7	9	207	1
60	657	9	9	207	1
60	680	2	2	288	1
60	682	3	3	9	1
60	711	4	5	207	1
60	711	5	5	207	1
60	724	5	7	207	1
60	724	7	7	207	1
60	730	6	6	207	1
60	731	4	4	207	1
60	93	5	8	207	1
60	93	6	8	207	1
60	93	8	8	207	1
61	122	3	3	10	1
61	441	4	4	207	1
61	45	4	4	9	1
61	480	5	5	9	1
61	484	3	3	9	1
61	48	5	5	207	1
61	680	2	2	288	1
61	730	6	6	207	1
61	731	4	4	207	1
62	122	3	3	10	1
62	680	2	2	288	1
63	122	3	3	10	1
63	680	2	2	288	1
64	680	2	2	288	1
65	122	3	3	10	1
65	433	3	3	202	1
65	441	4	4	207	1
65	494	4	4	202	1
65	680	2	2	288	1
66	122	3	3	10	1
66	441	4	4	207	1
66	680	2	2	288	1
67	122	3	3	10	1
67	433	3	3	202	1
67	441	4	4	207	1
67	484	3	3	9	1
67	494	4	4	202	1
67	680	2	2	288	1
67	682	3	3	9	1
67	731	4	4	207	1
68	680	2	2	288	1
69	122	3	3	10	1
69	441	4	4	207	1
69	484	3	3	9	1
69	490	3	3	288	1
69	680	2	2	288	1
69	682	3	3	9	1
69	731	4	4	207	1
70	122	3	3	10	1
70	441	4	4	207	1
70	680	2	2	288	1
71	122	3	3	10	1
71	395	4	7	9	1
71	395	7	7	9	1
71	397	3	3	366	1
71	441	4	4	207	1
71	45	4	4	9	1
71	480	5	5	9	1
71	484	3	3	9	1
71	48	5	5	207	1
71	490	3	3	288	1
71	575	6	6	9	1
71	680	2	2	288	1
71	682	3	3	9	1
71	711	4	5	207	1
71	711	5	5	207	1
71	724	5	7	207	1
71	724	7	7	207	1
71	730	6	6	207	1
71	731	4	4	207	1
71	93	5	8	207	1
71	93	6	8	207	1
71	93	8	8	207	1
72	122	3	3	10	1
72	441	4	4	207	1
72	472	3	3	366	1
72	680	2	2	288	1
73	122	3	3	10	1
73	433	3	3	202	1
73	441	4	4	207	1
73	484	3	3	9	1
73	680	2	2	288	1
73	682	3	3	9	1
73	731	4	4	207	1
74	122	3	3	10	1
74	397	3	3	366	1
74	441	4	4	207	1
74	45	4	4	9	1
74	480	5	5	9	1
74	484	3	3	9	1
74	48	5	5	207	1
74	496	3	3	288	1
74	680	2	2	288	1
74	711	4	5	207	1
74	711	5	5	207	1
74	730	6	6	207	1
74	731	4	4	207	1
75	122	3	3	10	1
75	433	3	3	202	1
75	441	4	4	207	1
75	490	3	3	288	1
75	680	2	2	288	1
76	122	3	3	10	1
76	194	4	4	10	1
76	680	2	2	288	1
77	122	3	3	10	1
77	490	3	3	288	1
77	680	2	2	288	1
78	122	3	3	10	1
78	194	4	4	10	1
78	441	4	4	207	1
78	680	2	2	288	1
79	122	3	3	10	1
79	441	4	4	207	1
79	45	4	4	9	1
79	480	5	5	9	1
79	484	3	3	9	1
79	48	5	5	207	1
79	680	2	2	288	1
79	682	3	3	9	1
79	730	6	6	207	1
79	731	4	4	207	1
80	122	3	3	10	1
80	433	3	3	202	1
80	441	4	4	207	1
80	484	3	3	9	1
80	494	4	4	202	1
80	680	2	2	288	1
80	682	3	3	9	1
80	731	4	4	207	1
81	433	3	3	202	1
81	484	3	3	9	1
81	494	4	4	202	1
81	680	2	2	288	1
81	682	3	3	9	1
82	245	3	3	226	1
82	767	2	2	226	1
83	122	3	3	10	1
83	441	4	4	207	1
83	45	4	4	9	1
83	480	5	5	9	1
83	484	3	3	9	1
83	48	5	5	207	1
83	680	2	2	288	1
83	682	3	3	9	1
83	730	6	6	207	1
83	731	4	4	207	1
84	122	3	3	10	1
84	433	3	3	202	1
84	441	4	4	207	1
84	484	3	3	9	1
84	680	2	2	288	1
84	682	3	3	9	1
84	731	4	4	207	1
85	122	3	3	10	1
85	401	3	3	366	1
85	441	4	4	207	1
85	469	4	5	366	1
85	469	5	5	366	1
85	472	3	3	366	1
85	680	2	2	288	1
85	684	4	4	366	1
86	122	3	3	10	1
86	680	2	2	288	1
87	122	3	3	10	1
87	194	4	4	10	1
87	441	4	4	207	1
87	680	2	2	288	1
88	122	3	3	10	1
88	401	3	3	366	1
88	441	4	4	207	1
88	469	4	5	366	1
88	469	5	5	366	1
88	472	3	3	366	1
88	680	2	2	288	1
88	684	4	4	366	1
89	122	3	3	10	1
89	395	4	7	9	1
89	395	7	7	9	1
89	397	3	3	366	1
89	441	4	4	207	1
89	45	4	4	9	1
89	480	5	5	9	1
89	484	3	3	9	1
89	48	5	5	207	1
89	490	3	3	288	1
89	575	6	6	9	1
89	657	6	9	207	1
89	657	7	9	207	1
89	657	9	9	207	1
89	680	2	2	288	1
89	682	3	3	9	1
89	711	4	5	207	1
89	711	5	5	207	1
89	724	5	7	207	1
89	724	7	7	207	1
89	730	6	6	207	1
89	731	4	4	207	1
89	93	5	8	207	1
89	93	6	8	207	1
89	93	8	8	207	1
90	122	3	3	10	1
90	401	3	3	366	1
90	441	4	4	207	1
90	469	4	5	366	1
90	469	5	5	366	1
90	472	3	3	366	1
90	490	3	3	288	1
90	680	2	2	288	1
90	684	4	4	366	1
91	122	3	3	10	1
91	680	2	2	288	1
92	122	3	3	10	1
92	441	4	4	207	1
92	680	2	2	288	1
93	122	3	3	10	1
93	441	4	4	207	1
93	484	3	3	9	1
93	680	2	2	288	1
93	682	3	3	9	1
93	731	4	4	207	1
95	122	3	3	10	1
95	441	4	4	207	1
95	472	3	3	366	1
95	680	2	2	288	1
95	684	4	4	366	1
96	122	3	3	10	1
96	680	2	2	288	1
97	122	3	3	10	1
97	433	3	3	202	1
97	441	4	4	207	1
97	484	3	3	9	1
97	494	4	4	202	1
97	680	2	2	288	1
97	682	3	3	9	1
97	731	4	4	207	1
98	122	3	3	10	1
98	194	4	4	10	1
98	680	2	2	288	1
99	401	3	3	366	1
99	469	4	5	366	1
99	469	5	5	366	1
99	472	3	3	366	1
99	615	3	3	115	1
99	680	2	2	288	1
99	684	4	4	366	1
100	122	3	3	10	1
100	680	2	2	288	1
101	122	3	3	10	1
101	441	4	4	207	1
101	680	2	2	288	1
102	122	3	3	10	1
102	680	2	2	288	1
103	122	3	3	10	1
103	433	3	3	202	1
103	441	4	4	207	1
103	484	3	3	9	1
103	494	4	4	202	1
103	680	2	2	288	1
103	682	3	3	9	1
103	731	4	4	207	1
104	122	3	3	10	1
104	441	4	4	207	1
104	45	4	4	9	1
104	480	5	5	9	1
104	484	3	3	9	1
104	48	5	5	207	1
104	680	2	2	288	1
104	682	3	3	9	1
104	730	6	6	207	1
104	731	4	4	207	1
105	122	3	3	10	1
105	680	2	2	288	1
106	122	3	3	10	1
106	577	4	4	366	1
106	578	3	3	321	1
106	680	2	2	288	1
107	122	3	3	10	1
107	433	3	3	202	1
107	441	4	4	207	1
107	484	3	3	9	1
107	680	2	2	288	1
107	682	3	3	9	1
107	731	4	4	207	1
108	122	3	3	10	1
108	441	4	4	207	1
108	45	4	4	9	1
108	480	5	5	9	1
108	484	3	3	9	1
108	48	5	5	207	1
108	680	2	2	288	1
108	682	3	3	9	1
108	730	6	6	207	1
108	731	4	4	207	1
109	122	3	3	10	1
109	397	3	3	366	1
109	433	3	3	202	1
109	441	4	4	207	1
109	484	3	3	9	1
109	494	4	4	202	1
109	496	3	3	288	1
109	680	2	2	288	1
109	711	4	5	207	1
109	711	5	5	207	1
109	731	4	4	207	1
110	45	4	4	9	1
110	480	5	5	9	1
110	484	3	3	9	1
110	680	2	2	288	1
111	615	3	3	115	1
111	680	2	2	288	1
112	122	3	3	10	1
112	680	2	2	288	1
113	122	3	3	10	1
113	441	4	4	207	1
113	484	3	3	9	1
113	680	2	2	288	1
113	731	4	4	207	1
114	122	3	3	10	1
114	395	4	7	9	1
114	395	7	7	9	1
114	397	3	3	366	1
114	441	4	4	207	1
114	45	4	4	9	1
114	480	5	5	9	1
114	484	3	3	9	1
114	48	5	5	207	1
114	575	6	6	9	1
114	657	6	9	207	1
114	657	7	9	207	1
114	657	9	9	207	1
114	680	2	2	288	1
114	682	3	3	9	1
114	711	4	5	207	1
114	711	5	5	207	1
114	724	5	7	207	1
114	724	7	7	207	1
114	730	6	6	207	1
114	731	4	4	207	1
114	93	5	8	207	1
114	93	6	8	207	1
114	93	8	8	207	1
115	122	3	3	10	1
115	397	3	3	366	1
115	441	4	4	207	1
115	45	4	4	9	1
115	480	5	5	9	1
115	484	3	3	9	1
115	48	5	5	207	1
115	575	6	6	9	1
115	680	2	2	288	1
115	711	4	5	207	1
115	711	5	5	207	1
115	724	5	7	207	1
115	724	7	7	207	1
115	730	6	6	207	1
115	731	4	4	207	1
116	122	3	3	10	1
116	680	2	2	288	1
117	122	3	3	10	1
117	441	4	4	207	1
117	45	4	4	9	1
117	480	5	5	9	1
117	484	3	3	9	1
117	48	5	5	207	1
117	680	2	2	288	1
117	730	6	6	207	1
117	731	4	4	207	1
118	122	3	3	10	1
118	184	8	8	366	1
118	401	3	3	366	1
118	423	5	5	366	1
118	424	6	6	366	1
118	441	4	4	207	1
118	469	4	5	366	1
118	469	5	5	366	1
118	472	3	3	366	1
118	565	7	7	366	1
118	577	4	4	366	1
118	578	3	3	321	1
118	680	2	2	288	1
118	684	4	4	366	1
119	122	3	3	10	1
119	680	2	2	288	1
120	122	3	3	10	1
120	194	4	4	10	1
120	680	2	2	288	1
121	122	3	3	10	1
121	441	4	4	207	1
121	680	2	2	288	1
124	122	3	3	10	1
124	433	3	3	202	1
124	441	4	4	207	1
124	484	3	3	9	1
124	680	2	2	288	1
124	682	3	3	9	1
124	731	4	4	207	1
125	122	3	3	10	1
125	433	3	3	202	1
125	441	4	4	207	1
125	45	4	4	9	1
125	480	5	5	9	1
125	484	3	3	9	1
125	48	5	5	207	1
125	494	4	4	202	1
125	496	3	3	288	1
125	680	2	2	288	1
125	682	3	3	9	1
125	730	6	6	207	1
125	731	4	4	207	1
126	122	3	3	10	1
126	152	6	6	115	1
126	327	4	8	207	1
126	327	7	8	207	1
126	327	8	8	207	1
126	397	3	3	366	1
126	441	4	4	207	1
126	472	3	3	366	1
126	496	3	3	288	1
126	51	5	5	115	1
126	615	3	3	115	1
126	620	5	5	115	1
126	621	6	7	115	1
126	621	7	7	115	1
126	650	4	4	115	1
126	680	2	2	288	1
126	684	4	4	366	1
126	711	4	5	207	1
126	711	5	5	207	1
127	122	3	3	10	1
127	490	3	3	288	1
127	680	2	2	288	1
128	122	3	3	10	1
128	433	3	3	202	1
128	441	4	4	207	1
128	484	3	3	9	1
128	680	2	2	288	1
128	731	4	4	207	1
129	395	4	7	9	1
129	395	7	7	9	1
129	397	3	3	366	1
129	45	4	4	9	1
129	480	5	5	9	1
129	484	3	3	9	1
129	575	6	6	9	1
129	680	2	2	288	1
129	682	3	3	9	1
130	122	3	3	10	1
130	433	3	3	202	1
130	441	4	4	207	1
130	484	3	3	9	1
130	494	4	4	202	1
130	680	2	2	288	1
130	682	3	3	9	1
130	731	4	4	207	1
132	490	3	3	288	1
132	680	2	2	288	1
133	577	4	4	366	1
133	578	3	3	321	1
133	680	2	2	288	1
134	122	3	3	10	1
134	387	4	4	207	1
134	496	3	3	288	1
134	680	2	2	288	1
1	122	3	3	176	2
1	397	3	3	9	2
1	441	4	4	228	2
1	680	2	2	176	2
2	122	3	3	176	2
2	194	4	4	378	2
2	441	4	4	228	2
2	680	2	2	176	2
3	122	3	3	176	2
3	680	2	2	176	2
4	122	3	3	176	2
4	395	4	7	9	2
4	395	7	7	9	2
4	397	3	3	9	2
4	441	4	4	228	2
4	45	4	4	9	2
4	480	5	5	9	2
4	484	3	3	378	2
4	496	3	3	288	2
4	575	6	6	9	2
4	680	2	2	176	2
4	682	3	3	9	2
4	731	4	4	378	2
5	122	3	3	176	2
5	441	4	4	228	2
5	45	4	4	9	2
5	480	5	5	9	2
5	484	3	3	378	2
5	568	4	4	160	2
5	644	3	3	364	2
5	680	2	2	176	2
5	682	3	3	9	2
5	731	4	4	378	2
6	122	3	3	176	2
6	395	4	7	9	2
6	395	7	7	9	2
6	397	3	3	9	2
6	441	4	4	228	2
6	45	4	4	9	2
6	480	5	5	9	2
6	484	3	3	378	2
6	490	3	3	176	2
6	575	6	6	9	2
6	680	2	2	176	2
6	682	3	3	9	2
6	731	4	4	378	2
7	122	3	3	176	2
7	397	3	3	9	2
7	441	4	4	228	2
7	680	2	2	176	2
8	122	3	3	176	2
8	441	4	4	228	2
8	644	3	3	364	2
8	680	2	2	176	2
9	122	3	3	176	2
9	395	4	7	9	2
9	395	7	7	9	2
9	397	3	3	9	2
9	441	4	4	228	2
9	45	4	4	9	2
9	480	5	5	9	2
9	484	3	3	378	2
9	575	6	6	9	2
9	680	2	2	176	2
9	682	3	3	9	2
9	731	4	4	378	2
10	122	3	3	176	2
10	194	4	4	378	2
10	680	2	2	176	2
11	122	3	3	176	2
11	680	2	2	176	2
12	122	3	3	176	2
12	304	5	5	378	2
12	307	4	4	378	2
12	441	4	4	228	2
12	456	6	7	378	2
12	456	7	7	378	2
12	484	3	3	378	2
12	664	6	6	378	2
12	665	5	5	378	2
12	680	2	2	176	2
12	729	5	6	378	2
12	729	6	6	378	2
12	731	4	4	378	2
13	122	3	3	176	2
13	680	2	2	176	2
14	122	3	3	176	2
14	441	4	4	228	2
14	45	4	4	9	2
14	480	5	5	9	2
14	484	3	3	378	2
14	568	4	4	160	2
14	644	3	3	364	2
14	680	2	2	176	2
14	682	3	3	9	2
14	731	4	4	378	2
15	122	3	3	176	2
15	328	5	5	176	2
15	408	4	4	176	2
15	441	4	4	228	2
15	490	3	3	176	2
15	680	2	2	176	2
16	122	3	3	176	2
16	304	5	5	378	2
16	307	4	4	378	2
16	441	4	4	228	2
16	456	6	7	378	2
16	456	7	7	378	2
16	484	3	3	378	2
16	490	3	3	176	2
16	664	6	6	378	2
16	665	5	5	378	2
16	680	2	2	176	2
16	682	3	3	9	2
16	729	5	6	378	2
16	729	6	6	378	2
16	731	4	4	378	2
17	122	3	3	176	2
17	441	4	4	228	2
17	680	2	2	176	2
18	122	3	3	176	2
18	441	4	4	228	2
18	680	2	2	176	2
19	122	3	3	176	2
19	441	4	4	228	2
19	680	2	2	176	2
20	578	3	3	176	2
20	680	2	2	176	2
22	122	3	3	176	2
22	441	4	4	228	2
22	680	2	2	176	2
23	122	3	3	176	2
23	680	2	2	176	2
24	122	3	3	176	2
24	304	5	5	378	2
24	307	4	4	378	2
24	433	3	3	228	2
24	441	4	4	228	2
24	484	3	3	378	2
24	494	4	4	228	2
24	680	2	2	176	2
24	682	3	3	9	2
24	715	4	5	228	2
24	715	5	5	228	2
24	716	5	6	228	2
24	716	6	6	228	2
24	717	5	7	228	2
24	717	6	7	228	2
24	717	7	7	228	2
24	731	4	4	378	2
25	122	3	3	176	2
25	680	2	2	176	2
26	122	3	3	176	2
26	397	3	3	9	2
26	441	4	4	228	2
26	496	3	3	288	2
26	680	2	2	176	2
27	122	3	3	176	2
27	194	4	4	378	2
27	680	2	2	176	2
29	122	3	3	176	2
29	397	3	3	9	2
29	441	4	4	228	2
29	45	4	4	9	2
29	480	5	5	9	2
29	484	3	3	378	2
29	496	3	3	288	2
29	680	2	2	176	2
29	731	4	4	378	2
30	122	3	3	176	2
30	441	4	4	228	2
30	615	3	3	115	2
30	680	2	2	176	2
31	122	3	3	176	2
31	395	4	7	9	2
31	395	7	7	9	2
31	397	3	3	9	2
31	441	4	4	228	2
31	45	4	4	9	2
31	480	5	5	9	2
31	484	3	3	378	2
31	575	6	6	9	2
31	680	2	2	176	2
31	682	3	3	9	2
31	731	4	4	378	2
32	122	3	3	176	2
32	304	5	5	378	2
32	307	4	4	378	2
32	441	4	4	228	2
32	456	6	7	378	2
32	456	7	7	378	2
32	484	3	3	378	2
32	490	3	3	176	2
32	664	6	6	378	2
32	665	5	5	378	2
32	680	2	2	176	2
32	682	3	3	9	2
32	729	5	6	378	2
32	729	6	6	378	2
32	731	4	4	378	2
33	122	3	3	176	2
33	680	2	2	176	2
34	122	3	3	176	2
34	304	5	5	378	2
34	307	4	4	378	2
34	433	3	3	228	2
34	441	4	4	228	2
34	484	3	3	378	2
34	680	2	2	176	2
34	682	3	3	9	2
34	715	4	5	228	2
34	715	5	5	228	2
34	731	4	4	378	2
35	122	3	3	176	2
35	397	3	3	9	2
35	441	4	4	228	2
35	680	2	2	176	2
36	122	3	3	176	2
36	680	2	2	176	2
37	122	3	3	176	2
37	194	4	4	378	2
37	680	2	2	176	2
38	122	3	3	176	2
38	680	2	2	176	2
39	122	3	3	176	2
39	680	2	2	176	2
40	122	3	3	176	2
40	397	3	3	9	2
40	441	4	4	228	2
40	496	3	3	288	2
40	680	2	2	176	2
41	122	3	3	176	2
41	304	5	5	378	2
41	307	4	4	378	2
41	433	3	3	228	2
41	441	4	4	228	2
41	484	3	3	378	2
41	680	2	2	176	2
41	682	3	3	9	2
41	715	4	5	228	2
41	715	5	5	228	2
41	731	4	4	378	2
42	496	3	3	288	2
42	680	2	2	176	2
43	122	3	3	176	2
43	304	5	5	378	2
43	307	4	4	378	2
43	441	4	4	228	2
43	484	3	3	378	2
43	665	5	5	378	2
43	680	2	2	176	2
43	729	5	6	378	2
43	729	6	6	378	2
43	731	4	4	378	2
44	122	3	3	176	2
44	304	5	5	378	2
44	307	4	4	378	2
44	441	4	4	228	2
44	456	6	7	378	2
44	456	7	7	378	2
44	484	3	3	378	2
44	490	3	3	176	2
44	664	6	6	378	2
44	665	5	5	378	2
44	680	2	2	176	2
44	682	3	3	9	2
44	729	5	6	378	2
44	729	6	6	378	2
44	731	4	4	378	2
45	122	3	3	176	2
45	395	4	7	9	2
45	395	7	7	9	2
45	397	3	3	9	2
45	441	4	4	228	2
45	45	4	4	9	2
45	480	5	5	9	2
45	484	3	3	378	2
45	490	3	3	176	2
45	575	6	6	9	2
45	680	2	2	176	2
45	682	3	3	9	2
45	731	4	4	378	2
46	122	3	3	176	2
46	441	4	4	228	2
46	680	2	2	176	2
47	122	3	3	176	2
47	441	4	4	228	2
47	45	4	4	9	2
47	480	5	5	9	2
47	484	3	3	378	2
47	568	4	4	160	2
47	644	3	3	364	2
